"","date","Austria","Belgium","Bulgaria","Croatia","Cyprus","Czechia","Denmark","Estonia","Finland","France","Germany","Greece","Hungary","Ireland","Italy","Latvia","Lithuania","Luxembourg","Malta","Netherlands","Poland","Portugal","Romania","Slovakia","Slovenia","Sweden","United.Kingdom"
"591",2021-09-03,0.270917818772912,0.672165093523916,8.45709573903803,1.47194256676363,4.56673657579241,0.197186801630078,0.413359717165503,1.1322292839782,0.344332709487037,2.56816290085594,0.422793697165016,4.52231360818246,0.153487920909926,0.774839730518898,1.20444908581652,0.833347222453708,4.36621210342626,0,1.21566013384418,0.798511158585878,0.150107397892998,1.45962431021804,1.34950973135588,0.0366944131471679,0.720839172130628,0.23459986305233,2.34068657018477
"592",2021-09-04,0.327359031017268,0.672165093523916,8.79995097170173,1.57007207121454,4.33839974700279,0.206576649326748,0.447806360262628,1.20771123624341,0.326209935303508,2.52488763988859,0.443270884776997,4.58758411386757,0.153487920909926,0.774839730518898,1.22267321228692,0.833347222453708,4.18726898443338,0,1.21566013384418,0.81008378407263,0.165908176618576,1.50827845389198,1.41647013787354,0.0366944131471679,0.816951061748045,0.23459986305233,2.36469361193025
"593",2021-09-05,0.349935515915011,0.672165093523916,9.14280620436543,1.69273395177818,4.22423133260798,0.197186801630078,0.413359717165503,1.50963904530427,0.453069354588206,2.42639911492839,0.449293587015815,4.68082769341772,0.153487920909926,0.774839730518898,1.26574842030787,0.833347222453708,4.29463485582911,0,1.62088017845891,0.781152220355751,0.165908176618576,1.54720176883112,1.42677173887625,0.0366944131471679,0.720839172130628,0.23459986305233,2.39320197400301
"594",2021-09-06,0.42895321305711,0.698353343920952,8.81423660639605,1.76633108011636,3.76755767502874,0.197186801630078,0.430583038714066,1.28319318850863,0.453069354588206,2.42490686455021,0.47097531507556,4.76474691501286,0.184185505091911,0.774839730518898,1.27900233046816,0.989599826663778,4.22305760823196,0.325789142751029,1.82349020076627,0.769579594868999,0.165908176618576,1.60558674123985,1.48858134489255,0.0733888262943358,0.720839172130628,0.23459986305233,2.39770329433029
"595",2021-09-07,0.496682667750338,0.750729844715023,10.0713724594963,1.93805771290545,3.65338926063393,0.215966497023418,0.447806360262628,1.50963904530427,0.434946580404678,2.33984859299368,0.476998017314378,4.70880076728277,0.204650561213234,0.774839730518898,1.29722645693856,1.1979366322772,4.47357797482199,0.325789142751029,1.62088017845891,0.734861718408743,0.179075492223225,1.53747094009634,1.66370856193874,0.0917360328679197,0.768895116939336,0.283474834521565,2.45171913825763
"596",2021-09-08,0.507970910199209,0.820565179107119,10.3142282492998,2.08525196958182,3.65338926063393,0.197186801630078,0.482253003359753,1.50963904530427,0.380578257854093,2.3965541073647,0.449293587015815,4.70880076728277,0.225115617334557,1.28460271112344,1.31379384463892,1.30210503508392,4.47357797482199,0.488683714126543,1.82349020076627,0.705930154691863,0.194876270948804,1.47908596768762,1.74612136996047,0.110083239441504,0.865007006556753,0.254149851640024,2.51473762283953
"597",2021-09-09,0.564412122443566,0.811835762308107,10.5713696737975,2.18338147403273,4.22423133260798,0.187796953933407,0.533922968005441,1.58512099756948,0.434946580404678,2.33089509072457,0.543247741941374,4.85799049456301,0.245580673455881,1.28460271112344,1.34030166495951,1.40627343789063,4.58094384621771,0.488683714126543,1.62088017845891,0.68278490371836,0.202776660311593,1.43043182401368,2.06032020054333,0.165124859162256,0.865007006556753,0.195499885876942,2.55224862556685
"598",2021-09-10,0.632141577136794,0.820565179107119,10.9856530799328,2.33057573070909,3.99589450381836,0.131457867753385,0.551146289554004,1.66060294983469,0.434946580404678,2.31149583580817,0.576974874478755,5.04447765366332,0.296743313759189,1.28460271112344,1.36846622405013,1.51044184069734,4.83146421280775,0.651578285502057,1.41827015615154,0.688571216461736,0.215943975916242,1.36231602287017,2.18393941257593,0.183472065735839,0.96111889617417,0.175949897289247,2.62126887058512
"599",2021-09-11,0.677294546932279,0.820565179107119,10.9142249064612,2.52683473961091,3.53922084623912,0.112678172360044,0.585592932651129,1.73608490209991,0.380578257854093,2.269712825219,0.573361253135464,5.05380201161834,0.296743313759189,1.28460271112344,1.37343644036024,1.77086284771413,4.9030414604049,0.651578285502057,1.41827015615154,0.642280714514728,0.223844365279032,1.38177768033975,2.32816182661396,0.183472065735839,1.00917484098288,0.175949897289247,2.65577899309425
"600",2021-09-12,0.654718062034536,0.820565179107119,11.2999370432079,2.82122325296363,3.53922084623912,0.103288324663374,0.533922968005441,1.73608490209991,0.41682380622115,2.23389881614256,0.576974874478755,4.9698827900232,0.296743313759189,1.28460271112344,1.36846622405013,1.87503125052084,5.33250494598781,0.651578285502057,1.82349020076627,0.630708089027976,0.223844365279032,1.36231602287017,2.37966983162754,0.183472065735839,1.00917484098288,0.175949897289247,2.64827679254879
"601",2021-09-13,0.654718062034536,0.864212263102178,11.7285060840375,2.84575562907636,3.3108840174495,0.112678172360044,0.585592932651129,1.66060294983469,0.41682380622115,2.18913130479702,0.5854066576131,5.28691096049372,0.41953365048713,1.28460271112344,1.34030166495951,2.08336805613427,5.86933430296645,0.651578285502057,1.82349020076627,0.630708089027976,0.223844365279032,1.32339270793102,2.55994784917508,0.220166478883007,1.00917484098288,0.175949897289247,2.66928295407609
"602",2021-09-14,0.869194668563091,0.846753429504154,12.1142182207842,2.99294988575272,3.53922084623912,0.112678172360044,0.516699646456879,1.58512099756948,0.41682380622115,2.28015857786629,0.658883624926678,5.38015454004387,0.450231234669115,1.28460271112344,1.3353314486494,2.23962066034434,5.72617980777214,0.651578285502057,1.62088017845891,0.584417587080969,0.231744754641821,1.25527690678752,2.89474988176337,0.256860892030175,1.1052867306003,0.361674788872342,2.87334280891271
"603",2021-09-15,0.914347638358577,0.907859347097238,12.2713602024217,3.06654701409091,3.53922084623912,0.122068020056715,0.568369611102566,1.66060294983469,0.380578257854093,2.14734829420785,0.69983800015064,5.29623531844874,0.562789043336394,1.36616478802016,1.34195840372954,2.55212586876448,6.11985466955648,0.651578285502057,1.82349020076627,0.595990212567721,0.252812459609259,1.21635359184837,3.21409951284759,0.330249718324511,1.39362239945255,0.46919972610466,2.86434016825815
"604",2021-09-16,1.03851830529616,0.890400513499214,12.4999303575309,3.01748226186545,3.19671560305469,0.169017258540066,0.602816254199692,1.88704880663033,0.380578257854093,2.02050701206214,0.721519728210384,5.38015454004387,0.593486627518379,1.36616478802016,1.35024209757973,2.70837847297455,6.15564329335505,0.651578285502057,2.228710245381,0.572844961594217,0.255445922730189,1.18716110564401,3.44588553540871,0.330249718324511,1.58584617868738,0.596274651924672,2.83583180618539
"605",2021-09-17,1.09495951754052,0.87294167990119,12.9142137636662,3.09107939020363,3.19671560305469,0.206576649326748,0.602816254199692,1.96253075889555,0.380578257854093,2.01304576017122,0.719110647314857,5.41745197186394,0.634416739761025,1.36616478802016,1.36349600774002,2.65629427157119,6.0840660457579,0.651578285502057,2.43132026768836,0.572844961594217,0.265979775213908,1.19689193437879,3.65191755546305,0.366944131471679,1.87418184753963,0.811324526389308,2.92435777262187
"606",2021-09-18,1.11753600243826,0.87294167990119,12.8856424942775,3.21374127076727,2.74004194547545,0.215966497023418,0.602816254199692,2.11349466342597,0.380578257854093,1.95484799542201,0.738383294479074,5.50137119345907,0.634416739761025,1.36616478802016,1.35521231388984,2.91671527858798,6.40616365994509,0.651578285502057,2.228710245381,0.543913397877338,0.284414017060417,1.13850696197007,4.00732279005677,0.366944131471679,1.87418184753963,0.811324526389308,2.99037713742195
"607",2021-09-19,1.15140072978487,0.87294167990119,13.0427844759151,3.18920889465454,2.85421035987026,0.225356344720089,0.65448621884538,1.88704880663033,0.326209935303508,1.93246423974924,0.743201456270129,5.40812761390892,0.634416739761025,1.36616478802016,1.317107322179,2.86463107718462,6.65668402653512,0.651578285502057,1.82349020076627,0.561272336107465,0.287047480181347,1.06066033209178,4.24941041362061,0.366944131471679,2.06640562677447,0.811324526389308,2.9798740566583
"608",2021-09-20,1.07238303264278,0.838024012705142,14.5284904841244,3.41000027966909,2.62587353108064,0.234746192416759,0.65448621884538,1.96253075889555,0.326209935303508,1.79368495457806,0.769701346120927,5.3335327502688,0.675346852003672,1.36616478802016,1.30385341201871,2.96879947999133,7.08614751211803,0.325789142751029,2.02610022307363,0.601776525311097,0.287047480181347,1.01200618841784,4.5224028401926,0.403638544618847,2.2586294060093,0.811324526389308,2.98737625720376
"609",2021-09-21,1.19655369958036,0.838024012705142,13.6284954983822,3.45906503189454,2.62587353108064,0.319254821686792,0.671709540393942,2.11349466342597,0.380578257854093,1.82203771176357,0.802223938210544,5.38015454004387,0.685579380064334,1.36616478802016,1.29722645693856,3.43755729262154,7.65876549289524,0.325789142751029,2.228710245381,0.590203899824345,0.292314406423206,1.06066033209178,4.93961768080263,0.513721784060351,2.30668535081801,0.889524480740084,2.97837361654921
"610",2021-09-22,1.33201260896682,0.794376928710083,13.085641379998,3.53266216023272,2.39753670229102,0.356814212473474,0.602816254199692,2.2644585679564,0.41682380622115,1.69370417923968,0.939541549255592,5.23096481276363,0.675346852003672,1.1010880381058,1.29391297939849,3.64589409823497,7.83770861188812,0.325789142751029,2.02610022307363,0.549699710620713,0.316015574511574,1.0411986746222,5.45469773093846,0.660499436649022,2.64307696447897,1.06547437802933,2.94386349404007
"611",2021-09-23,1.36587733631343,0.838024012705142,13.7570662106311,3.65532404079636,1.82669463031697,0.328644669383463,0.585592932651129,2.41542247248683,0.362455483670565,1.6728126739451,0.904609876270448,5.0910994434384,0.665114323943011,1.1010880381058,1.30053993447863,3.69797829963833,8.05244035467958,0.325789142751029,2.02610022307363,0.590203899824345,0.337083279479013,0.992544530948268,5.62982494798464,0.660499436649022,2.8353007437138,1.08502436661703,2.98587581709467
"612",2021-09-24,1.36587733631343,0.87294167990119,13.7713518453254,3.75345354524727,1.71252621592216,0.356814212473474,0.551146289554004,2.56638637701726,0.398701032037621,1.63849091524685,0.922677982986902,5.00718022184326,0.665114323943011,1.1010880381058,1.28397254677827,3.80214670244504,8.23138347367246,0.162894571375514,2.228710245381,0.595990212567721,0.352884058204591,1.01200618841784,6.15520659912319,0.660499436649022,2.88335668852251,1.15344932667396,3.03539034069473
"613",2021-09-25,1.39974206366004,0.87294167990119,13.9999220004346,3.75345354524727,1.59835780152734,0.366204060170144,0.499476324908316,2.49090442475204,0.41682380622115,1.5847699016322,0.946768791942174,4.79271998887791,0.665114323943011,1.1010880381058,1.27237537538801,3.90631510525175,8.12401760227673,0.162894571375514,2.02610022307363,0.607562838054473,0.384485615655749,0.963352044743907,6.53636583622371,0.69719384979619,2.97946857813993,1.15344932667396,2.99487845774923
"614",2021-09-26,1.46747151835327,0.87294167990119,13.8142087494084,3.80251829747272,1.59835780152734,0.375593907866814,0.533922968005441,2.41542247248683,0.398701032037621,1.57880090011946,0.944359711046647,4.75542255705784,0.665114323943011,1.1010880381058,1.28894276308838,3.90631510525175,8.05244035467958,0.162894571375514,1.62088017845891,0.613349150797849,0.387119078776678,0.904967072335186,6.95873147733509,0.69719384979619,3.26780424699218,1.15344932667396,3.00688197862197
"615",2021-09-27,1.5352009730465,0.829294595906131,13.9570650963516,3.90064780192363,1.71252621592216,0.375593907866814,0.551146289554004,2.49090442475204,0.398701032037621,1.54597139179939,0.981700464927317,4.69947640932775,0.746974548428304,1.1010880381058,1.30385341201871,3.95839930665511,7.83770861188812,0.162894571375514,1.62088017845891,0.630708089027976,0.387119078776678,0.866043757396038,7.28323190892066,0.660499436649022,3.55613991584443,1.15344932667396,2.97387229622193
"616",2021-09-28,1.54648921549537,0.907859347097238,14.0142076351289,3.87611542581091,1.25585255834291,0.356814212473474,0.65448621884538,2.86831418607811,0.362455483670565,1.33407183809716,0.963632358210864,4.50366489227243,0.787904660670951,1.1010880381058,1.29225624062845,4.11465191086518,8.05244035467958,0.162894571375514,1.62088017845891,0.613349150797849,0.442421804316204,0.875774586130825,7.86012156507279,0.807277089237694,3.84447558469668,1.1827743095555,2.958867895131
"617",2021-09-29,1.60293042773973,0.951506431092297,14.328491598404,4.0478420586,1.02751572955329,0.356814212473474,0.637262897296817,2.7928322338129,0.380578257854093,1.39823860435911,0.963632358210864,4.51298925022744,0.726509492306981,1.42733634569271,1.27568885292809,4.06256770946182,8.05244035467958,0.162894571375514,1.41827015615154,0.607562838054473,0.445055267437134,0.836851271191677,8.49882082724123,0.990749154973533,3.74836369507926,1.13389933808626,2.89734985065819
"618",2021-09-30,1.56906570039311,0.942777014293285,14.3713485024869,4.12143918693818,0.913347315158483,0.347424364776803,0.637262897296817,2.7928322338129,0.489314902955263,1.43703711419191,0.974473222240736,4.41974567067729,0.736742020367642,1.42733634569271,1.2491810326075,4.42715711928532,8.66084695925537,0.162894571375514,1.01305011153682,0.578631274337593,0.48982414049294,0.846582099926464,9.03965487988385,1.30265166672446,3.60419586065314,1.08502436661703,2.86434016825815
"619",2021-10-01,1.49004800325101,1.00388293188637,14.4856335800415,4.14597156305091,0.799178900763672,0.450712689440177,0.637262897296817,2.64186832928247,0.471192128771734,1.36839359679541,1.02747300194233,4.34515080703717,0.777672132610289,1.42733634569271,1.22598668982699,4.47924132068868,8.98294457344255,0.162894571375514,1.01305011153682,0.549699710620713,0.508258382339449,0.817389613722103,9.53413172801425,1.46777652588672,3.50808397103572,0.909074469327778,2.78631728258533
"620",2021-10-02,1.49004800325101,1.00388293188637,14.4284910412642,4.19503631527636,0.799178900763672,0.450712689440177,0.65448621884538,2.64186832928247,0.471192128771734,1.36690134641723,0.99615495030048,4.25190722748701,0.777672132610289,1.42733634569271,1.18291148180604,4.73966232770546,9.44819668282404,0.162894571375514,1.21566013384418,0.543913397877338,0.531959550427817,0.817389613722103,9.98225137163242,1.46777652588672,3.60419586065314,0.909074469327778,2.72629967822162
"621",2021-10-03,1.47875976080214,1.00388293188637,14.4284910412642,4.36676294806545,0.570842071974052,0.450712689440177,0.602816254199692,2.7928322338129,0.380578257854093,1.34153308998808,0.988927707613899,4.23325851157698,0.777672132610289,1.42733634569271,1.1945086531963,5.26050434173903,9.66292842561549,0.162894571375514,1.21566013384418,0.52655445964721,0.545126866032466,0.836851271191677,10.4561250177574,1.81637345078481,3.65225180546185,0.909074469327778,2.69929175625795
"622",2021-10-04,1.55777745794424,1.00388293188637,14.999916429037,4.19503631527636,0.799178900763672,0.441322841743507,0.585592932651129,3.17024199513896,0.489314902955263,1.33108733734079,0.998564031196008,4.20528543771194,0.9618576377022,1.42733634569271,1.18291148180604,5.10425173752896,9.91344879220552,0.162894571375514,0.810440089229454,0.491836583186954,0.545126866032466,0.836851271191677,10.7394190453321,1.88976227707915,3.74836369507926,0.909074469327778,2.68428735516702
